"","Isolate","Accession_number","Collection_time","Country","Continent","Clade","Source"
"808","ERR133978","ERR133978",2009,"Samara, Russia","Europe","Euro_American_Ural","Casali et al. (2014)"
"809","ERR230002","ERR230002",2009,"Samara, Russia","Europe","Euro_American_Ural","Casali et al. (2014)"
"810","ERR229919","ERR229919",2009,"Samara, Russia","Europe","Euro_American_Ural","Casali et al. (2014)"
"811","ERR133981","ERR133981",2009,"Samara, Russia","Europe","Euro_American_Ural","Casali et al. (2014)"
"812","ERR108451","ERR108451",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"813","ERR108483","ERR108483",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"814","ERR144547","ERR144547",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"815","ERR228031","ERR228031",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"816","ERR067767","ERR067767",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"817","ERR067729","ERR067729",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"818","ERR067747","ERR067747",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"819","ERR108487","ERR108487",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"820","ERR108446","ERR108446",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"821","ERR067607","ERR067607",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"822","ERR228030","ERR228030",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"823","ERR133811","ERR133811",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"824","ERR067634","ERR067634",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"825","ERR067706","ERR067706",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"826","ERR133949","ERR133949",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"827","ERR234665","ERR234665",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"828","ERR229973","ERR229973",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"829","ERR234687","ERR234687",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"830","ERR229927","ERR229927",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"831","ERR234667","ERR234667",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"832","ERR133876","ERR133876",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"833","ERR067679","ERR067679",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"834","ERR133922","ERR133922",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"835","ERR144627","ERR144627",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"836","ERR133917","ERR133917",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"837","ERR133903","ERR133903",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"838","ERR137284","ERR137284",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"839","ERR137209","ERR137209",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"840","ERR228036","ERR228036",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"841","ERR117452","ERR117452",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"842","ERR158579","ERR158579",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"843","ERR133887","ERR133887",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"844","ERR108512","ERR108512",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"845","ERR067599","ERR067599",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"846","ERR229989","ERR229989",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"847","ERR137201","ERR137201",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"848","ERR158595","ERR158595",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"849","ERR158584","ERR158584",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"850","ERR229944","ERR229944",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"851","ERR067585","ERR067585",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"852","ERR133846","ERR133846",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"853","ERR067683","ERR067683",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"854","ERR228011","ERR228011",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"855","ERR229917","ERR229917",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"856","ERR234614","ERR234614",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"857","ERR133962","ERR133962",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"858","ERR144544","ERR144544",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"859","ERR133912","ERR133912",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"860","ERR228069","ERR228069",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"861","ERR229928","ERR229928",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"862","ERR137200","ERR137200",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"863","ERR067716","ERR067716",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"864","ERR067737","ERR067737",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"865","ERR234689","ERR234689",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"866","ERR133985","ERR133985",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"867","ERR067658","ERR067658",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"868","ERR067601","ERR067601",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"869","ERR144621","ERR144621",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"870","ERR067727","ERR067727",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"871","ERR137258","ERR137258",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"872","ERR227988","ERR227988",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"873","ERR228005","ERR228005",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"874","ERR067624","ERR067624",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"875","ERR229934","ERR229934",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"876","ERR133920","ERR133920",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"877","ERR229943","ERR229943",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"878","ERR133824","ERR133824",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"879","ERR133956","ERR133956",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"880","ERR067591","ERR067591",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"881","ERR067690","ERR067690",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"882","ERR133851","ERR133851",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"883","ERR158601","ERR158601",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"884","ERR067612","ERR067612",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"885","ERR047881","ERR047881",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"886","ERR108422","ERR108422",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"887","ERR117466","ERR117466",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"888","ERR227990","ERR227990",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"889","ERR228009","ERR228009",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"890","ERR067664","ERR067664",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"891","ERR229983","ERR229983",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"892","ERR117450","ERR117450",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"893","ERR137280","ERR137280",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"894","ERR067693","ERR067693",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"895","ERR133977","ERR133977",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"896","ERR228033","ERR228033",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"897","ERR228034","ERR228034",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"898","ERR234685","ERR234685",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"899","ERR133872","ERR133872",2009,"Samara, Russia","Europe","Euro_American_LAM","Casali et al. (2014)"
"900","ERR108481","ERR108481",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"901","ERR228025","ERR228025",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"902","ERR133974","ERR133974",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"903","ERR228067","ERR228067",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"904","ERR133897","ERR133897",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"905","ERR133829","ERR133829",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"906","ERR228045","ERR228045",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"907","ERR133905","ERR133905",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"908","ERR144546","ERR144546",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"909","ERR133857","ERR133857",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"910","ERR133830","ERR133830",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"911","ERR229942","ERR229942",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"912","ERR067763","ERR067763",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"913","ERR229937","ERR229937",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"914","ERR067685","ERR067685",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"915","ERR229990","ERR229990",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"916","ERR234599","ERR234599",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"917","ERR108457","ERR108457",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"918","ERR133893","ERR133893",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"919","ERR133964","ERR133964",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"920","ERR067666","ERR067666",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"921","ERR133864","ERR133864",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"922","ERR133938","ERR133938",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"923","ERR047886","ERR047886",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"924","ERR067678","ERR067678",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"925","ERR227994","ERR227994",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"926","ERR067602","ERR067602",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"927","ERR234699","ERR234699",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"928","ERR108508","ERR108508",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"929","ERR108478","ERR108478",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"930","ERR108504","ERR108504",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"931","ERR067735","ERR067735",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"932","ERR228063","ERR228063",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"933","ERR228035","ERR228035",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"934","ERR228055","ERR228055",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"935","ERR234696","ERR234696",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"936","ERR067719","ERR067719",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"937","ERR133980","ERR133980",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"938","ERR067726","ERR067726",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"939","ERR067579","ERR067579",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"940","ERR067680","ERR067680",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"941","ERR133807","ERR133807",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"942","ERR137238","ERR137238",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"943","ERR144587","ERR144587",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"944","ERR144602","ERR144602",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"945","ERR144557","ERR144557",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"946","ERR137191","ERR137191",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"947","ERR229991","ERR229991",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"948","ERR228023","ERR228023",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"949","ERR144592","ERR144592",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"950","ERR108442","ERR108442",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"951","ERR229963","ERR229963",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"952","ERR229967","ERR229967",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"953","ERR108463","ERR108463",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"954","ERR234694","ERR234694",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"955","ERR108468","ERR108468",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"956","ERR228065","ERR228065",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"957","ERR133989","ERR133989",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"958","ERR230001","ERR230001",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"959","ERR234578","ERR234578",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"960","ERR133939","ERR133939",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"961","ERR133808","ERR133808",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"962","ERR133803","ERR133803",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"963","ERR234592","ERR234592",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"964","ERR108460","ERR108460",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"965","ERR158571","ERR158571",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"966","ERR067676","ERR067676",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"967","ERR137199","ERR137199",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"968","ERR234625","ERR234625",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"969","ERR067708","ERR067708",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"970","ERR108427","ERR108427",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"971","ERR133813","ERR133813",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"972","ERR133817","ERR133817",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"973","ERR067614","ERR067614",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"974","ERR108432","ERR108432",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"975","ERR133841","ERR133841",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"976","ERR144585","ERR144585",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"977","ERR067640","ERR067640",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"978","ERR133828","ERR133828",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"979","ERR067682","ERR067682",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"980","ERR133934","ERR133934",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"981","ERR137213","ERR137213",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"982","ERR137261","ERR137261",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"983","ERR067756","ERR067756",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"984","ERR158612","ERR158612",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"985","ERR228000","ERR228000",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"986","ERR228047","ERR228047",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"987","ERR229948","ERR229948",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"988","ERR229956","ERR229956",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"989","ERR133881","ERR133881",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"990","ERR144629","ERR144629",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"991","ERR133836","ERR133836",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"992","ERR133835","ERR133835",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"993","ERR108448","ERR108448",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"994","ERR137197","ERR137197",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"995","ERR228057","ERR228057",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"996","ERR133909","ERR133909",2009,"Samara, Russia","Europe","Euro_American","Casali et al. (2014)"
"997","H37Rv","NC_000962.3",1905,NA,NA,"Euro_American","NCBI"
